代码,名称,最新价,涨跌幅,涨跌额,成交量(手),成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率
002323,*ST雅博,2.86,5.15%,0.14,3.68万,1043.17万,4.78%,2.86,2.73,2.75,2.72,1.72,1.16%,124.88,23.64
003021,兆威机电,69.95,5.12%,3.41,2.13万,1.45亿,6.90%,70.45,65.86,66.25,66.54,1.05,7.99%,31.24,2.76
600507,方大特钢,6.99,5.11%,0.34,54.48万,3.78亿,6.32%,7.07,6.65,6.70,6.65,1.83,2.53%,7.55,1.79
300014,亿纬锂能,79.25,5.11%,3.85,31.26万,24.74亿,6.34%,81.38,76.60,76.60,75.40,1.09,1.76%,118.66,13.85
600220,江苏阳光,2.89,5.09%,0.14,90.54万,2.50亿,8.00%,2.91,2.69,2.75,2.75,2.20,5.08%,-382.86,2.50
300766,每日互动,16.77,5.08%,0.81,11.37万,1.87亿,6.08%,16.97,16.00,16.09,15.96,1.47,3.67%,57.21,3.82
600238,ST椰岛,8.30,5.06%,0.40,6.44万,5316.55万,7.47%,8.30,7.71,7.83,7.90,0.64,1.45%,-80.14,7.50
000965,天保基建,3.32,5.06%,0.16,26.10万,8526.23万,7.59%,3.39,3.15,3.17,3.16,2.80,2.35%,27.33,0.68
000927,*ST夏利,5.82,5.05%,0.28,22.54万,1.28亿,5.78%,5.82,5.50,5.51,5.54,1.10,1.41%,73.76,2.89
002176,*ST江特,3.55,5.03%,0.17,53.71万,1.90亿,3.85%,3.55,3.42,3.42,3.38,0.95,3.15%,212.43,3.84
002192,*ST融捷,39.38,5.01%,1.88,7.06万,2.74亿,3.41%,39.38,38.10,38.15,37.50,0.77,2.73%,2055.74,18.54
002194,武汉凡谷,14.68,5.01%,0.70,32.31万,4.77亿,6.37%,15.30,14.41,14.66,13.98,5.22,6.56%,46.93,4.83
600696,ST岩石,11.14,5.00%,0.53,9917,1104.77万,0.00%,11.14,11.14,11.14,10.61,0.29,0.30%,443.53,14.18
600887,伊利股份,43.96,4.99%,2.09,96.39万,41.63亿,5.56%,44.09,41.76,41.87,41.87,1.49,1.63%,33.29,9.41
000798,中水渔业,12.04,4.97%,0.57,42.68万,5.07亿,10.99%,12.40,11.14,11.14,11.47,0.78,13.36%,-51.70,5.43
600480,凌云股份,8.45,4.97%,0.40,11.46万,9567.85万,5.84%,8.48,8.01,8.01,8.05,1.08,1.50%,308.95,1.39
002650,ST加加,6.77,4.96%,0.32,24.29万,1.63亿,3.72%,6.77,6.53,6.77,6.45,1.70,2.11%,41.95,3.20
300554,三超新材,22.43,4.96%,1.06,7.34万,1.64亿,9.08%,23.07,21.13,21.50,21.37,1.84,13.14%,66.55,4.02
002390,信邦制药,8.27,4.95%,0.39,53.39万,4.32亿,8.25%,8.40,7.75,7.99,7.88,1.92,3.43%,83.93,2.83
600722,金牛化工,4.67,4.94%,0.22,40.17万,1.91亿,11.46%,4.90,4.39,4.39,4.45,1.70,5.90%,243.49,3.13
002292,奥飞娱乐,6.18,4.92%,0.29,36.47万,2.24亿,11.54%,6.48,5.80,5.87,5.89,2.03,4.48%,-135.69,2.17
002766,ST索菱,4.48,4.92%,0.21,3.79万,1693.01万,3.04%,4.48,4.35,4.47,4.27,0.70,1.28%,-9.80,4.67
601799,星宇股份,199.00,4.91%,9.31,2.34万,4.63亿,5.77%,200.00,189.05,189.05,189.69,1.34,0.85%,58.30,10.34
000687,*ST华讯,1.71,4.91%,0.08,9.95万,1673.89万,6.75%,1.71,1.60,1.61,1.63,1.56,1.32%,-7.64,-2.15
600355,精伦电子,2.57,4.90%,0.12,23.53万,6154.71万,10.20%,2.70,2.45,2.45,2.45,2.69,4.78%,-35.41,4.71
002410,广联达,76.69,4.88%,3.57,8.78万,6.64亿,5.51%,76.83,72.80,73.12,73.12,1.28,0.89%,296.64,15.73
300558,贝达药业,105.55,4.88%,4.91,5.21万,5.41亿,7.17%,106.48,99.26,101.00,100.64,1.29,1.30%,63.65,10.94
002460,赣锋锂业,101.00,4.87%,4.69,40.95万,41.07亿,5.71%,102.78,97.28,97.30,96.31,1.13,5.08%,306.43,14.55
688185,康希诺-U,351.23,4.86%,16.29,1.57万,5.47亿,8.12%,357.99,330.80,330.81,334.94,0.89,6.95%,-370.59,13.82
300059,东方财富,28.93,4.86%,1.34,365.50万,103.89亿,5.62%,28.97,27.42,27.71,27.59,1.68,5.12%,55.00,7.83
002021,ST中捷,1.95,4.84%,0.09,7195,140.30万,0.00%,1.95,1.95,1.95,1.86,0.17,0.10%,-39.09,1.96
300207,欣旺达,30.77,4.84%,1.42,39.64万,12.07亿,7.05%,31.08,29.01,29.01,29.35,1.20,2.86%,76.97,7.65
002078,太阳纸业,14.39,4.81%,0.66,38.21万,5.44亿,6.99%,14.54,13.58,13.66,13.73,1.10,1.47%,20.32,2.43
600654,ST中安,1.76,4.76%,0.08,8.80万,1545.12万,2.98%,1.76,1.71,1.72,1.68,1.85,1.17%,-6.59,55.84
688561,奇安信-U,124.00,4.74%,5.61,2.50万,3.04亿,7.80%,125.48,116.25,118.00,118.39,1.10,3.62%,-62.74,8.95
600079,人福医药,33.60,4.74%,1.52,12.45万,4.11亿,6.17%,33.70,31.72,32.08,32.08,0.99,0.92%,63.51,4.19
605007,五洲特纸,24.61,4.72%,1.11,8.45万,2.11亿,6.72%,25.58,24.00,24.40,23.50,1.04,21.11%,30.25,6.18
000976,华铁股份,5.34,4.71%,0.24,18.58万,9888.57万,4.71%,5.45,5.21,5.33,5.10,1.61,1.17%,22.80,1.80
300777,中简科技,49.90,4.70%,2.24,5.58万,2.75亿,5.41%,50.16,47.58,47.70,47.66,1.12,2.13%,113.84,18.42
300692,中环环保,14.94,4.70%,0.67,6.60万,9766.71万,9.11%,15.22,13.92,14.10,14.27,2.17,4.21%,25.98,2.08
002060,粤 水 电,3.35,4.69%,0.15,38.48万,1.29亿,8.75%,3.45,3.17,3.20,3.20,1.30,3.20%,17.27,1.21
688333,铂力特,148.60,4.64%,6.59,1.02万,1.51亿,6.84%,151.50,141.79,143.98,142.01,0.88,2.31%,-681.55,11.35
603590,康辰药业,37.01,4.64%,1.64,1.97万,7260.19万,8.00%,37.98,35.15,35.49,35.37,2.24,2.37%,31.33,2.00
605338,巴比食品,38.67,4.63%,1.71,2.80万,1.06亿,8.04%,39.19,36.22,36.50,36.96,0.71,4.52%,69.83,6.14
688005,容百科技,51.49,4.59%,2.26,11.01万,5.63亿,7.54%,52.76,49.05,49.05,49.23,0.83,4.02%,150.85,5.20
002572,索菲亚,25.53,4.59%,1.12,10.18万,2.59亿,5.69%,25.75,24.36,24.37,24.41,1.38,1.60%,25.06,4.16
600969,郴电国际,7.08,4.58%,0.31,10.46万,7424.32万,10.64%,7.45,6.73,6.75,6.77,1.19,2.83%,34.41,0.74
603966,法兰泰克,14.69,4.56%,0.64,2.69万,3885.32万,6.41%,14.70,13.80,13.93,14.05,1.45,1.28%,19.76,2.78
600436,片仔癀,255.10,4.55%,11.10,5.84万,14.67亿,4.93%,256.02,243.99,244.00,244.00,1.67,0.97%,86.86,20.45
601311,骆驼股份,9.43,4.55%,0.41,60.04万,5.64亿,6.54%,9.62,9.03,9.03,9.02,0.93,5.35%,17.61,1.58
002510,天汽模,5.07,4.54%,0.22,94.37万,4.76亿,7.01%,5.19,4.85,4.85,4.85,1.23,12.38%,-27.39,1.75
002608,江苏国信,7.39,4.53%,0.32,6.79万,4897.56万,7.07%,7.47,6.97,7.07,7.07,0.85,0.18%,11.86,0.97
600918,中泰证券,17.59,4.52%,0.76,103.19万,17.75亿,7.55%,17.60,16.33,16.48,16.83,1.38,14.81%,40.06,3.72
002434,万里扬,8.57,4.51%,0.37,17.48万,1.49亿,6.95%,8.72,8.15,8.15,8.20,1.08,1.31%,16.91,1.76
002892,科力尔,22.80,4.49%,0.98,2.24万,5054.56万,6.14%,23.00,21.66,21.99,21.82,3.65,2.69%,31.53,4.68
688330,宏力达,80.65,4.47%,3.45,1.10万,8810.15万,6.97%,82.00,76.62,76.76,77.20,1.69,4.73%,23.69,2.72
300001,特锐德,29.54,4.46%,1.26,33.91万,10.00亿,6.01%,30.15,28.45,28.61,28.28,0.78,3.59%,185.45,6.62
689009,九号公司-UWD,80.91,4.45%,3.45,6.89万,5.51亿,9.40%,83.49,76.21,78.13,77.46,0.91,11.94%,502.62,15.39
601996,丰林集团,3.05,4.45%,0.13,25.58万,7676.74万,5.82%,3.05,2.88,2.93,2.92,1.70,2.37%,24.42,1.25
002200,ST云投,4.96,4.42%,0.21,1.67万,830.05万,2.32%,4.99,4.88,4.98,4.75,1.74,0.96%,-6.26,10.37
002435,长江健康,4.26,4.41%,0.18,13.97万,5899.54万,10.29%,4.40,3.98,4.05,4.08,1.67,1.16%,14.51,1.02
002614,奥佳华,13.74,4.41%,0.58,8.80万,1.19亿,5.32%,13.80,13.10,13.11,13.16,1.40,2.24%,19.49,2.02
603605,珀莱雅,172.37,4.40%,7.27,1.37万,2.32亿,4.65%,172.72,165.05,165.50,165.10,1.00,0.68%,91.23,15.74
002810,山东赫达,33.93,4.40%,1.43,3.22万,1.08亿,5.78%,34.39,32.51,33.18,32.50,1.14,1.72%,25.60,5.92
600058,五矿发展,7.36,4.40%,0.31,16.03万,1.16亿,5.96%,7.42,7.00,7.01,7.05,1.72,1.50%,23.90,1.83
600552,凯盛科技,6.92,4.37%,0.29,25.57万,1.76亿,10.11%,7.20,6.53,6.60,6.63,1.02,3.35%,50.85,2.12
300740,御家汇,17.22,4.36%,0.72,10.45万,1.78亿,6.48%,17.55,16.48,16.51,16.50,1.15,4.71%,73.45,5.48
300496,中科创达,109.25,4.36%,4.56,8.05万,8.72亿,5.15%,110.28,104.89,105.64,104.69,0.91,2.78%,118.74,11.93
603688,石英股份,23.58,4.34%,0.98,7.77万,1.82亿,5.66%,23.88,22.60,22.69,22.60,0.99,2.20%,41.93,4.42
002455,百川股份,6.02,4.33%,0.25,34.14万,2.04亿,6.93%,6.14,5.74,5.79,5.77,0.90,8.68%,70.53,2.41
300693,盛弘股份,28.11,4.30%,1.16,13.78万,3.78亿,11.39%,29.07,26.00,26.27,26.95,1.91,14.69%,41.72,5.36
688526,科前生物,41.78,4.29%,1.72,2.61万,1.08亿,6.69%,42.48,39.80,40.05,40.06,0.95,3.27%,45.57,7.53
600660,福耀玻璃,47.90,4.29%,1.97,25.55万,12.17亿,5.29%,48.47,46.04,46.55,45.93,0.83,1.28%,52.31,5.72
300803,指南针,31.17,4.25%,1.27,8.20万,2.50亿,7.66%,31.50,29.21,29.50,29.90,1.49,3.63%,114.18,11.33
002738,中矿资源,26.82,4.24%,1.09,22.51万,6.04亿,5.75%,27.49,26.01,26.01,25.73,0.82,10.41%,56.08,2.77
002500,山西证券,8.14,4.23%,0.33,69.64万,5.54亿,6.15%,8.16,7.68,7.79,7.81,3.35,1.94%,30.58,1.74
000768,中航西飞,34.83,4.22%,1.41,57.77万,19.90亿,8.98%,35.64,32.64,32.79,33.42,0.85,2.09%,158.86,5.77
300652,雷迪克,21.00,4.22%,0.85,2.86万,6034.28万,12.31%,22.22,19.74,20.02,20.15,1.53,3.44%,36.60,2.46
603212,赛伍技术,39.11,4.21%,1.58,2.85万,1.11亿,7.94%,39.98,37.00,37.99,37.53,0.69,7.13%,95.41,8.71
688126,沪硅产业-U,32.25,4.20%,1.30,19.18万,6.10亿,6.30%,32.56,30.61,30.95,30.95,1.27,4.02%,-34538.48,9.64
000516,国际医学,12.68,4.19%,0.51,66.15万,8.45亿,6.98%,13.06,12.21,12.30,12.17,1.16,3.43%,-37.61,5.61
600490,鹏欣资源,4.73,4.19%,0.19,83.57万,3.92亿,8.15%,4.87,4.50,4.57,4.54,0.98,4.98%,117.64,1.65
002594,比亚迪,186.00,4.14%,7.40,51.04万,95.59亿,6.32%,191.95,180.66,180.66,178.60,1.63,4.46%,111.49,8.91
600862,中航高科,29.32,4.12%,1.16,17.67万,5.08亿,5.43%,29.45,27.92,28.15,28.16,0.84,1.27%,76.45,9.39
003013,地铁设计,18.54,4.10%,0.73,2.08万,3839.40万,4.49%,18.80,18.00,18.01,17.81,1.26,5.19%,23.89,4.18
300760,迈瑞医疗,418.06,4.10%,16.46,5.32万,21.87亿,5.46%,420.00,398.07,401.59,401.60,1.50,1.06%,71.07,23.05
300034,钢研高纳,33.79,4.10%,1.33,16.35万,5.46亿,6.35%,34.35,32.29,32.76,32.46,0.77,3.80%,91.56,7.37
002483,润邦股份,5.60,4.09%,0.22,9.25万,5139.72万,5.76%,5.68,5.37,5.41,5.38,1.45,1.38%,27.33,1.38
600276,恒瑞医药,112.70,4.08%,4.42,36.22万,40.49亿,4.24%,113.39,108.80,108.98,108.28,1.08,0.68%,105.82,20.43
002928,华夏航空,12.00,4.08%,0.47,16.27万,1.92亿,8.24%,12.26,11.31,11.49,11.53,1.76,3.89%,53.23,3.48
300280,紫天科技,48.77,4.08%,1.91,2.56万,1.24亿,6.00%,49.60,46.79,46.98,46.86,1.01,1.66%,37.05,4.04
600617,国新能源,4.87,4.06%,0.19,20.71万,9831.85万,7.48%,4.90,4.55,4.61,4.68,1.15,2.12%,-6.79,1.65
603718,海利生物,12.59,4.05%,0.49,14.48万,1.79亿,6.53%,12.76,11.97,12.01,12.10,1.04,2.25%,895.69,7.80
603948,建业股份,19.07,4.04%,0.74,1.70万,3209.05万,6.55%,19.50,18.30,18.50,18.33,1.53,4.25%,24.07,2.22
688155,先惠技术,64.50,4.03%,2.50,6912,4366.15万,6.52%,65.35,61.31,61.90,62.00,0.83,4.02%,117.75,4.53
603076,乐惠国际,47.25,4.01%,1.82,1.72万,8028.17万,6.36%,47.66,44.77,45.47,45.43,0.72,2.31%,34.14,4.23
603707,健友股份,35.88,4.00%,1.38,6.78万,2.34亿,6.81%,35.88,33.53,34.29,34.50,1.96,0.73%,41.00,9.78
603161,科华控股,16.38,4.00%,0.63,3.26万,5316.50万,4.70%,16.58,15.84,15.86,15.75,0.58,4.70%,-98.96,1.72
000718,苏宁环球,3.38,4.00%,0.13,35.11万,1.19亿,8.00%,3.50,3.24,3.25,3.25,3.97,1.53%,9.07,1.25
600298,安琪酵母,50.90,3.98%,1.95,23.14万,11.69亿,4.49%,51.16,48.96,48.96,48.95,1.79,2.81%,31.07,7.59
600866,星湖科技,5.01,3.94%,0.19,19.18万,9535.66万,4.98%,5.05,4.81,4.84,4.82,1.44,2.66%,25.28,2.27
603655,朗博科技,22.01,3.92%,0.83,8.70万,1.91亿,10.06%,23.00,20.87,21.13,21.18,1.20,8.21%,109.76,4.65
603444,吉比特,431.25,3.92%,16.25,1.33万,5.61亿,7.23%,433.00,403.00,411.00,415.00,1.20,1.85%,29.25,8.74
002407,多氟多,19.67,3.91%,0.74,67.43万,13.27亿,5.60%,20.22,19.16,19.37,18.93,0.79,11.64%,753.08,4.75
000422,ST宜化,3.20,3.90%,0.12,5.74万,1821.88万,4.55%,3.22,3.08,3.08,3.08,1.02,0.64%,-853.49,13.81
002179,中航光电,74.80,3.89%,2.80,9.23万,6.86亿,6.38%,76.39,71.80,72.00,72.00,0.91,0.87%,56.19,8.80
000929,兰州黄河,10.43,3.88%,0.39,21.66万,2.27亿,10.66%,10.80,9.73,10.05,10.04,0.81,11.66%,-71.89,2.93
002354,*ST天娱,2.68,3.88%,0.10,9.92万,2639.38万,4.65%,2.70,2.58,2.59,2.58,1.30,0.66%,-16.94,8.23
603650,彤程新材,31.14,3.87%,1.16,3.31万,1.03亿,5.67%,31.61,29.91,30.07,29.98,0.95,2.52%,41.56,7.74
603087,甘李药业,134.40,3.86%,5.00,4.07万,5.28亿,7.20%,134.58,125.26,129.38,129.40,1.26,7.23%,82.49,8.99
000060,中金岭南,4.84,3.86%,0.18,74.77万,3.61亿,6.44%,4.95,4.65,4.66,4.66,1.18,2.10%,20.71,1.53
600038,中直股份,60.25,3.86%,2.24,11.37万,6.78亿,6.84%,61.11,57.14,57.48,58.01,0.87,1.93%,54.31,4.17
300891,惠云钛业,18.30,3.86%,0.68,13.03万,2.34亿,9.99%,19.01,17.25,17.40,17.62,1.26,13.74%,85.53,6.56
601233,桐昆股份,20.20,3.86%,0.75,42.34万,8.40亿,4.68%,20.21,19.30,19.44,19.45,0.87,1.98%,17.94,2.19
000762,西藏矿业,13.20,3.86%,0.49,24.49万,3.25亿,7.95%,13.60,12.59,12.59,12.71,0.84,4.70%,-122.99,3.40
000983,山西焦煤,5.67,3.85%,0.21,96.09万,5.45亿,7.69%,5.83,5.41,5.43,5.46,1.28,2.35%,10.88,1.05
600761,安徽合力,14.06,3.84%,0.52,6.14万,8565.04万,5.61%,14.26,13.50,13.57,13.54,0.88,0.83%,13.26,1.96
600726,华电能源,2.44,3.83%,0.09,36.93万,9017.98万,6.81%,2.49,2.33,2.38,2.35,1.12,2.41%,-5.47,4.65
300115,长盈精密,24.40,3.83%,0.90,20.19万,4.85亿,5.79%,24.61,23.25,23.50,23.50,1.33,2.23%,44.38,3.70
002092,中泰化学,5.97,3.83%,0.22,30.00万,1.78亿,6.78%,6.09,5.70,5.75,5.75,1.11,1.40%,-21.53,0.70
002288,超华科技,7.61,3.82%,0.28,48.53万,3.70亿,7.09%,7.85,7.33,7.33,7.33,1.28,6.06%,-220.45,4.59
000012,南 玻Ａ,7.34,3.82%,0.27,76.69万,5.63亿,5.37%,7.49,7.11,7.13,7.07,0.81,3.92%,23.26,2.22
688788,科思科技,133.00,3.82%,4.89,2.16万,2.88亿,8.97%,138.49,127.00,128.00,128.11,1.02,12.96%,165.68,3.70
000589,贵州轮胎,6.28,3.80%,0.23,17.83万,1.11亿,5.12%,6.36,6.05,6.09,6.05,1.34,2.30%,9.25,1.23
600469,风神股份,5.19,3.80%,0.19,7.99万,4102.69万,4.80%,5.22,4.98,4.98,5.00,2.02,1.42%,17.51,1.33
603829,洛凯股份,10.98,3.78%,0.40,1.66万,1815.72万,5.86%,11.14,10.52,10.52,10.58,1.59,2.30%,27.99,2.46
002949,华阳国际,19.50,3.78%,0.71,2.68万,5126.15万,5.85%,19.54,18.44,18.78,18.79,1.18,2.87%,26.09,3.14
600192,长城电工,5.24,3.76%,0.19,13.63万,7132.82万,6.34%,5.34,5.02,5.02,5.05,1.44,3.09%,174.87,1.19
002985,北摩高科,189.59,3.74%,6.84,1.32万,2.48亿,7.10%,193.28,180.30,180.99,182.75,0.67,3.52%,123.09,14.79
002529,*ST海源,7.49,3.74%,0.27,7.92万,5832.88万,5.40%,7.51,7.12,7.12,7.22,0.63,3.05%,566.63,2.36
300896,爱美客,634.75,3.72%,22.75,9674,6.10亿,5.72%,640.00,605.00,606.05,612.00,0.83,3.72%,197.02,17.40
000534,万泽股份,12.58,3.71%,0.45,5.23万,6491.89万,7.01%,12.85,12.00,12.13,12.13,1.22,1.06%,66.67,6.23
002624,完美世界,29.51,3.69%,1.05,71.73万,20.82亿,7.84%,29.99,27.76,28.23,28.46,2.15,4.01%,23.77,5.12
603758,秦安股份,9.84,3.69%,0.35,6.76万,6629.63万,6.74%,10.09,9.45,9.50,9.49,0.65,1.54%,11.02,1.59
300730,科创信息,15.76,3.68%,0.56,6.53万,1.02亿,4.74%,15.88,15.16,15.33,15.20,1.80,5.88%,-206.61,6.08
002850,科达利,94.59,3.68%,3.36,5.08万,4.90亿,10.04%,100.00,90.84,90.84,91.23,1.82,3.91%,167.96,5.64
300210,森远股份,4.52,3.67%,0.16,15.14万,6825.56万,7.57%,4.66,4.33,4.38,4.36,1.66,3.88%,39.93,2.40
002261,拓维信息,7.09,3.65%,0.25,48.27万,3.43亿,6.14%,7.35,6.93,7.00,6.84,4.84,5.11%,89.45,3.09
002960,青鸟消防,37.47,3.65%,1.32,2.72万,1.01亿,6.50%,38.19,35.84,36.06,36.15,1.36,2.24%,21.41,3.03
300696,爱乐达,53.40,3.65%,1.88,4.06万,2.12亿,5.59%,53.68,50.80,51.18,51.52,0.86,2.29%,80.84,10.41
688002,睿创微纳,114.52,3.62%,4.00,2.72万,3.09亿,5.01%,115.50,109.96,110.98,110.52,0.70,1.19%,82.24,18.29
000738,航发控制,22.62,3.62%,0.79,54.12万,12.10亿,6.73%,22.97,21.50,21.93,21.83,1.27,4.72%,58.90,4.34
600543,莫高股份,9.50,3.60%,0.33,42.05万,4.01亿,8.51%,9.78,9.00,9.14,9.17,0.75,13.09%,-334.15,2.62
002948,青岛银行,5.76,3.60%,0.20,116.93万,6.59亿,7.01%,5.82,5.43,5.50,5.56,1.66,19.33%,9.70,1.18
603536,惠发食品,17.90,3.59%,0.62,3.09万,5504.15万,7.23%,18.25,17.00,17.73,17.28,1.34,1.84%,174.55,4.50
000100,TCL科技,6.94,3.58%,0.24,464.79万,32.02亿,7.01%,7.04,6.57,6.62,6.70,1.60,3.67%,36.06,2.94
601908,京运通,9.84,3.58%,0.34,133.73万,13.22亿,7.26%,10.20,9.51,9.65,9.50,0.83,6.71%,35.33,2.60
600990,四创电子,45.78,3.57%,1.58,2.30万,1.04亿,4.95%,45.84,43.65,43.85,44.20,0.98,1.45%,-72.61,3.05
300409,道氏技术,15.07,3.57%,0.52,34.21万,5.19亿,11.34%,15.89,14.24,14.32,14.55,1.70,10.62%,86.11,2.86
688571,杭华股份,10.15,3.57%,0.35,7.41万,7396.54万,4.90%,10.25,9.77,9.89,9.80,0.89,10.20%,34.97,2.56
000828,东莞控股,9.90,3.56%,0.34,18.20万,1.80亿,8.37%,10.28,9.48,9.52,9.56,2.23,1.75%,11.61,1.36
600584,长电科技,41.12,3.55%,1.41,57.06万,23.03亿,5.82%,41.20,38.89,39.42,39.71,1.14,4.20%,64.69,5.00
600519,贵州茅台,1933.00,3.54%,66.00,3.45万,66.04亿,3.37%,1933.00,1869.99,1870.00,1867.00,1.07,0.27%,53.84,16.36
002145,中核钛白,5.58,3.53%,0.19,21.69万,1.20亿,6.12%,5.69,5.36,5.39,5.39,1.75,1.36%,24.14,2.01
002049,紫光国微,132.00,3.52%,4.49,13.91万,18.20亿,7.88%,135.05,125.00,126.09,127.51,0.91,2.29%,87.76,16.62
601882,海天精工,12.06,3.52%,0.41,2.79万,3312.85万,4.55%,12.10,11.57,11.65,11.65,1.16,0.54%,52.71,4.66
300087,荃银高科,29.71,3.52%,1.01,28.26万,8.40亿,7.84%,30.85,28.60,29.51,28.70,0.79,7.17%,1872.04,26.61
300395,菲利华,59.25,3.51%,2.01,6.22万,3.64亿,6.13%,60.30,56.79,57.92,57.24,1.09,2.00%,91.71,10.00
003003,天元股份,15.04,3.51%,0.51,3.33万,4996.91万,4.96%,15.25,14.53,14.53,14.53,1.23,7.53%,46.42,2.20
600070,浙江富润,8.57,3.50%,0.29,9.64万,8208.66万,4.35%,8.68,8.32,8.34,8.28,1.15,1.85%,9.64,1.42
002125,湘潭电化,8.01,3.49%,0.27,31.28万,2.49亿,7.36%,8.23,7.66,7.70,7.74,0.80,5.27%,203.22,2.90
600703,三安光电,27.00,3.49%,0.91,71.82万,19.20亿,5.56%,27.20,25.75,25.80,26.09,1.29,1.76%,96.66,4.14
688388,嘉元科技,86.90,3.48%,2.92,5.98万,5.22亿,8.93%,89.60,82.10,84.44,83.98,1.10,3.61%,129.16,7.90
600456,宝钛股份,50.50,3.46%,1.69,8.36万,4.18亿,6.37%,51.12,48.01,48.01,48.81,0.64,1.94%,67.46,5.59
002156,通富微电,24.81,3.46%,0.83,32.83万,8.00亿,5.17%,24.90,23.66,23.96,23.98,1.07,2.85%,94.46,3.44
300239,东宝生物,5.98,3.46%,0.20,25.93万,1.55亿,8.30%,6.15,5.67,5.70,5.78,0.87,5.13%,221.87,3.17
300012,华测检测,27.23,3.46%,0.91,12.67万,3.43亿,5.32%,27.50,26.10,26.14,26.32,1.14,0.84%,85.40,12.77
603897,长城科技,17.44,3.44%,0.58,1.38万,2377.23万,4.92%,17.53,16.70,16.80,16.86,1.26,2.48%,18.57,1.70
601008,连云港,4.54,3.42%,0.15,120.49万,5.45亿,10.71%,4.74,4.27,4.40,4.39,2.82,11.87%,319.12,1.44
600753,东方银星,19.39,3.41%,0.64,3.72万,7131.03万,5.01%,19.60,18.66,18.76,18.75,1.43,2.07%,276.30,16.45
603113,金能科技,16.67,3.41%,0.55,22.76万,3.73亿,6.39%,16.85,15.82,15.89,16.12,1.15,3.37%,15.76,1.90
000009,中国宝安,7.58,3.41%,0.25,69.86万,5.31亿,4.91%,7.71,7.35,7.35,7.33,1.30,2.74%,28.11,2.89
603569,长久物流,8.20,3.40%,0.27,7.51万,5903.20万,13.87%,8.50,7.40,8.00,7.93,4.60,1.34%,40.14,2.16
300357,我武生物,76.00,3.40%,2.50,3.25万,2.48亿,6.14%,78.00,73.49,73.49,73.50,1.22,0.69%,130.25,28.30
002673,西部证券,10.05,3.40%,0.33,82.31万,8.17亿,4.22%,10.06,9.65,9.68,9.72,1.89,2.35%,28.50,1.92
000919,金陵药业,7.63,3.39%,0.25,17.25万,1.31亿,7.32%,7.79,7.25,7.33,7.38,1.16,3.43%,37.17,1.34
000960,锡业股份,11.30,3.39%,0.37,40.09万,4.55亿,7.14%,11.65,10.87,10.93,10.93,1.54,2.40%,30.95,1.47
000703,恒逸石化,12.25,3.38%,0.40,27.91万,3.36亿,4.14%,12.27,11.78,11.85,11.85,1.19,0.84%,11.07,1.80
600784,鲁银投资,5.82,3.37%,0.19,20.74万,1.18亿,5.86%,5.84,5.51,5.54,5.63,1.68,3.65%,16.29,1.95
300438,鹏辉能源,26.07,3.37%,0.85,26.41万,6.86亿,5.79%,26.58,25.12,25.12,25.22,0.87,8.34%,58.29,4.43
300298,三诺生物,35.10,3.36%,1.14,4.06万,1.41亿,6.89%,35.68,33.34,33.60,33.96,1.46,0.92%,59.65,7.33
603128,华贸物流,9.25,3.35%,0.30,28.65万,2.63亿,4.80%,9.33,8.90,9.03,8.95,0.81,2.19%,22.50,2.73
300769,德方纳米,160.19,3.35%,5.19,2.10万,3.33亿,6.70%,162.70,152.31,152.31,155.00,0.92,4.92%,-961.77,6.74
300015,爱尔眼科,73.85,3.34%,2.39,20.50万,15.02亿,4.20%,74.20,71.20,71.20,71.46,1.15,0.60%,147.66,32.04
300624,万兴科技,54.11,3.34%,1.75,2.76万,1.48亿,4.89%,54.42,51.86,52.80,52.36,0.93,3.43%,39.79,8.33
688099,晶晨股份,77.50,3.32%,2.49,3.51万,2.72亿,7.68%,79.45,73.69,75.31,75.01,1.24,1.66%,-1797.43,11.45
603239,浙江仙通,17.82,3.30%,0.57,2.60万,4595.32万,5.51%,18.00,17.05,17.26,17.25,1.55,0.96%,51.21,5.18
002140,东华科技,6.91,3.29%,0.22,3.85万,2626.90万,3.74%,6.92,6.67,6.74,6.69,1.66,0.73%,18.12,1.63
601456,国联证券,20.16,3.28%,0.64,61.34万,12.15亿,5.53%,20.18,19.10,19.20,19.52,1.27,12.89%,78.31,4.58
002570,贝因美,6.30,3.28%,0.20,36.22万,2.28亿,7.21%,6.49,6.05,6.07,6.10,0.78,3.54%,95.11,3.55
603881,数据港,60.02,3.27%,1.90,4.19万,2.50亿,5.99%,60.98,57.50,58.15,58.12,1.18,1.99%,95.83,4.92
600305,恒顺醋业,22.13,3.27%,0.70,16.78万,3.64亿,4.06%,22.17,21.30,21.40,21.43,0.76,1.67%,72.17,9.57
300463,迈克生物,45.85,3.27%,1.45,4.18万,1.91亿,5.20%,46.37,44.06,44.80,44.40,1.31,1.06%,33.84,7.15
300408,三环集团,37.05,3.26%,1.17,45.12万,16.69亿,3.90%,37.41,36.01,36.45,35.88,2.44,2.72%,50.38,6.48
603589,口子窖,66.19,3.26%,2.09,10.33万,6.84亿,5.15%,67.10,63.80,64.06,64.10,0.67,1.72%,34.49,5.82
