代码,名称,最新价,涨跌幅,涨跌额,成交量(手),成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率
000700,模塑科技,5.41,1.31%,0.07,10.20万,5535.94万,4.12%,5.54,5.32,5.34,5.34,0.94,1.26%,-97.85,1.91
000971,*ST高升,2.32,1.31%,0.03,2.60万,599.22万,1.75%,2.33,2.29,2.30,2.29,0.85,0.32%,161.08,2.17
688155,先惠技术,62.00,1.31%,0.80,9299,5708.52万,7.04%,63.71,59.40,61.20,61.20,1.20,5.41%,113.19,4.35
300787,海能实业,41.87,1.31%,0.54,1.78万,7428.66万,5.54%,42.89,40.60,40.78,41.33,0.81,3.57%,38.13,4.47
000999,华润三九,24.83,1.31%,0.32,2.27万,5616.89万,1.59%,24.94,24.55,24.60,24.51,0.62,0.23%,11.65,1.77
002746,仙坛股份,11.64,1.31%,0.15,2.96万,3419.82万,2.44%,11.67,11.39,11.50,11.49,0.63,0.81%,15.27,1.49
603538,美诺华,35.70,1.31%,0.46,4.28万,1.53亿,4.40%,36.40,34.85,35.10,35.24,0.43,2.90%,28.40,3.51
688111,金山办公,370.77,1.30%,4.77,1.15万,4.21亿,2.46%,372.00,363.00,367.21,366.00,0.64,0.53%,215.35,26.19
002269,美邦服饰,1.56,1.30%,0.02,13.37万,2097.46万,3.90%,1.59,1.53,1.54,1.54,0.53,0.53%,-4.17,2.94
688386,泛亚微透,60.90,1.30%,0.78,6544,3901.32万,7.72%,61.94,57.30,59.61,60.12,0.64,4.59%,95.96,8.02
600064,南京高科,10.16,1.30%,0.13,6.45万,6552.43万,2.09%,10.25,10.04,10.06,10.03,0.92,0.52%,5.20,0.96
300710,万隆光电,28.93,1.30%,0.37,1.22万,3533.67万,6.20%,30.00,28.23,30.00,28.56,0.72,2.78%,347.95,3.38
300329,海伦钢琴,7.04,1.29%,0.09,2.27万,1603.90万,2.45%,7.12,6.95,6.99,6.95,0.58,0.90%,66.86,1.81
600873,梅花生物,4.70,1.29%,0.06,15.58万,7316.42万,2.80%,4.76,4.63,4.63,4.64,0.77,0.50%,13.34,1.63
300515,三德科技,10.22,1.29%,0.13,1.60万,1644.00万,3.47%,10.42,10.07,10.07,10.09,0.63,0.92%,32.99,3.81
603989,艾华集团,25.20,1.29%,0.32,4.22万,1.07亿,3.26%,25.67,24.86,24.86,24.88,1.44,1.06%,27.99,4.14
002337,赛象科技,3.15,1.29%,0.04,2.97万,941.59万,4.18%,3.24,3.11,3.11,3.11,1.16,0.51%,-24.24,1.61
688036,传音控股,141.90,1.28%,1.80,2.38万,3.35亿,2.93%,141.97,137.86,137.86,140.10,0.70,0.61%,43.57,11.67
600718,东软集团,10.25,1.28%,0.13,6.66万,6839.22万,2.87%,10.39,10.10,10.15,10.12,0.71,0.54%,135.99,1.52
600133,东湖高新,5.53,1.28%,0.07,2.97万,1635.35万,1.47%,5.54,5.46,5.48,5.46,0.42,0.38%,10.92,0.88
688004,博汇科技,45.08,1.28%,0.57,1649,749.46万,3.26%,45.92,44.47,44.55,44.51,0.61,1.22%,119.47,3.75
002601,龙蟒佰利,31.65,1.28%,0.40,14.05万,4.44亿,4.10%,32.13,30.85,31.28,31.25,0.84,0.99%,24.74,4.57
002008,大族激光,38.78,1.28%,0.49,14.48万,5.63亿,2.61%,39.40,38.40,38.46,38.29,0.81,1.46%,30.42,4.51
603969,银龙股份,3.96,1.28%,0.05,11.13万,4340.70万,4.60%,4.00,3.82,3.89,3.91,1.69,1.32%,25.45,1.79
600361,华联综超,3.96,1.28%,0.05,2.62万,1037.04万,1.79%,3.97,3.90,3.91,3.91,0.73,0.39%,16.90,0.94
300508,维宏股份,22.99,1.28%,0.29,6828,1570.69万,3.66%,23.38,22.55,22.55,22.70,0.86,1.63%,135.44,3.86
600340,华夏幸福,12.69,1.28%,0.16,10.65万,1.35亿,3.27%,12.83,12.42,12.52,12.53,0.85,0.27%,5.12,1.02
300086,康芝药业,5.58,1.27%,0.07,5.85万,3225.36万,2.90%,5.58,5.42,5.51,5.51,0.56,1.34%,882.50,1.67
600212,*ST江泉,3.19,1.27%,0.04,3.25万,1037.71万,3.49%,3.24,3.13,3.13,3.15,1.39,0.63%,158.96,6.79
600879,航天电子,7.18,1.27%,0.09,79.96万,5.74亿,3.24%,7.25,7.02,7.04,7.09,1.12,2.94%,42.69,1.55
600570,恒生电子,94.18,1.27%,1.18,10.41万,9.84亿,1.88%,95.20,93.45,94.40,93.00,0.80,1.00%,173.40,25.68
300336,新文化,3.20,1.27%,0.04,13.93万,4495.13万,4.75%,3.31,3.16,3.17,3.16,0.96,1.89%,-11.08,1.40
002307,北新路桥,4.80,1.27%,0.06,6.95万,3342.89万,3.38%,4.89,4.73,4.74,4.74,1.46,0.78%,101.50,1.77
300061,旗天科技,4.82,1.26%,0.06,4.57万,2217.73万,3.15%,4.90,4.75,4.78,4.76,0.73,0.84%,-23.86,1.64
000671,阳 光 城,6.43,1.26%,0.08,17.27万,1.11亿,2.20%,6.49,6.35,6.37,6.35,0.85,0.43%,7.27,1.11
002755,奥赛康,12.90,1.26%,0.16,2.01万,2579.69万,3.69%,13.05,12.58,12.70,12.74,0.88,1.32%,18.74,4.29
603788,宁波高发,13.72,1.25%,0.17,1.45万,1994.03万,4.35%,14.09,13.50,13.55,13.55,0.87,0.65%,17.03,1.65
002689,远大智能,3.23,1.25%,0.04,3.56万,1145.79万,2.19%,3.24,3.17,3.19,3.19,0.65,0.34%,-181.11,2.62
300196,长海股份,16.96,1.25%,0.21,6.52万,1.11亿,6.21%,17.47,16.43,16.47,16.75,1.02,2.65%,26.50,2.49
000785,居然之家,8.09,1.25%,0.10,3.02万,2424.03万,3.00%,8.15,7.91,8.00,7.99,0.94,1.20%,43.31,2.79
600109,国金证券,15.39,1.25%,0.19,76.34万,11.93亿,4.14%,15.95,15.32,15.37,15.20,1.03,2.52%,22.30,2.11
002252,上海莱士,7.29,1.25%,0.09,18.41万,1.34亿,2.36%,7.37,7.20,7.24,7.20,0.73,0.37%,33.64,1.90
603033,三维股份,23.52,1.25%,0.29,1.16万,2753.61万,5.25%,23.99,22.77,22.77,23.23,0.66,0.47%,63.47,3.45
600770,综艺股份,5.69,1.25%,0.07,21.76万,1.25亿,4.45%,5.84,5.59,5.61,5.62,1.14,1.67%,25.15,1.95
002972,科安达,17.90,1.24%,0.22,7412,1329.20万,3.22%,18.24,17.67,17.85,17.68,0.63,1.27%,26.25,2.87
002146,荣盛发展,6.52,1.24%,0.08,16.74万,1.09亿,1.71%,6.55,6.44,6.46,6.44,0.81,0.43%,4.83,0.66
000768,中航西飞,33.42,1.24%,0.41,55.85万,18.66亿,6.88%,34.33,32.06,33.10,33.01,0.84,2.02%,152.43,5.53
603970,中农立华,21.26,1.24%,0.26,3.06万,6566.48万,5.38%,21.95,20.82,21.14,21.00,1.03,3.20%,28.47,4.02
002753,永东股份,8.18,1.24%,0.10,5278,428.93万,2.35%,8.20,8.01,8.01,8.08,0.55,0.22%,33.52,1.74
300259,新天科技,4.91,1.24%,0.06,7.51万,3666.39万,2.27%,4.92,4.81,4.82,4.85,0.93,0.92%,16.98,2.41
600233,圆通速递,11.46,1.24%,0.14,17.38万,2.00亿,4.59%,11.73,11.21,11.35,11.32,1.21,0.55%,19.60,2.18
300545,联得装备,27.04,1.24%,0.33,1.07万,2889.64万,3.37%,27.45,26.55,26.69,26.71,0.58,1.43%,59.96,5.16
605118,力鼎光电,14.79,1.23%,0.18,1.06万,1577.36万,4.18%,15.17,14.56,14.70,14.61,0.83,2.59%,39.33,5.52
002674,兴业科技,12.33,1.23%,0.15,13.61万,1.73亿,6.98%,13.13,12.28,12.60,12.18,1.80,4.71%,59.38,1.74
002523,天桥起重,2.47,1.23%,0.03,7.58万,1872.70万,2.05%,2.49,2.44,2.44,2.44,1.18,0.54%,69.97,1.67
300870,欧陆通,67.62,1.23%,0.82,1.27万,8618.27万,2.98%,68.70,66.71,66.84,66.80,0.87,5.30%,38.73,4.74
601000,唐山港,2.48,1.22%,0.03,48.34万,1.20亿,2.45%,2.50,2.44,2.44,2.45,1.37,0.82%,8.15,0.82
600070,浙江富润,8.28,1.22%,0.10,9.75万,8171.42万,5.75%,8.61,8.14,8.18,8.18,1.11,1.87%,9.32,1.37
688588,凌志软件,23.19,1.22%,0.28,5647,1314.15万,4.28%,23.65,22.67,22.99,22.91,0.57,1.49%,50.51,8.27
300194,福安药业,4.97,1.22%,0.06,24.59万,1.23亿,6.31%,5.15,4.84,4.88,4.91,0.67,2.63%,22.68,1.44
002119,康强电子,9.97,1.22%,0.12,3.01万,3008.08万,2.94%,10.10,9.81,9.85,9.85,0.81,0.82%,39.18,3.92
000546,金圆股份,7.48,1.22%,0.09,2.37万,1768.44万,2.84%,7.57,7.36,7.39,7.39,0.91,0.34%,9.82,1.19
600983,惠而浦,6.66,1.22%,0.08,3.63万,2403.03万,2.89%,6.71,6.52,6.55,6.58,0.61,0.68%,-33.61,1.42
688085,三友医疗,37.52,1.21%,0.45,8863,3292.63万,3.18%,37.69,36.51,37.07,37.07,0.80,1.99%,72.40,5.15
601500,通用股份,5.84,1.21%,0.07,3.43万,1999.25万,2.08%,5.88,5.76,5.76,5.77,0.75,0.39%,44.53,1.40
002993,奥海科技,66.00,1.21%,0.79,3.65万,2.46亿,4.57%,68.80,65.82,66.75,65.21,0.82,8.07%,37.60,5.58
002983,芯瑞达,30.16,1.21%,0.36,7550,2279.97万,3.39%,30.58,29.57,29.79,29.80,0.57,2.13%,52.11,4.26
300608,思特奇,13.41,1.21%,0.16,1.18万,1596.74万,3.85%,13.70,13.19,13.25,13.25,0.93,0.97%,-70.73,2.79
002952,亚世光电,15.10,1.21%,0.18,1.41万,2134.15万,3.08%,15.37,14.91,15.00,14.92,0.41,2.01%,25.04,3.01
600373,中文传媒,10.13,1.20%,0.12,5.63万,5713.03万,3.10%,10.26,9.95,9.97,10.01,0.70,0.42%,8.13,0.94
600898,*ST美讯,5.91,1.20%,0.07,3.27万,1977.02万,3.94%,6.13,5.90,5.97,5.84,1.43,1.30%,-5.84,-4.54
300628,亿联网络,72.66,1.20%,0.86,2.34万,1.70亿,3.25%,73.50,71.17,71.33,71.80,0.72,0.49%,48.80,13.46
002102,ST冠福,1.69,1.20%,0.02,16.55万,2829.30万,4.79%,1.74,1.66,1.66,1.67,0.84,0.84%,11.64,1.28
600522,中天科技,10.99,1.20%,0.13,65.89万,7.28亿,3.50%,11.18,10.80,10.85,10.86,1.99,2.15%,15.96,1.54
603166,福达股份,5.92,1.20%,0.07,1.25万,738.79万,2.22%,5.97,5.84,5.88,5.85,0.51,0.21%,19.90,1.60
300605,恒锋信息,12.70,1.20%,0.15,2.21万,2824.00万,3.27%,12.95,12.54,12.55,12.55,0.88,2.14%,40.96,3.57
600510,黑牡丹,6.78,1.19%,0.08,1.85万,1255.98万,1.49%,6.81,6.71,6.75,6.70,0.53,0.18%,7.48,0.80
600390,五矿资本,6.78,1.19%,0.08,9.03万,6112.62万,1.79%,6.82,6.70,6.74,6.70,0.75,0.20%,7.14,0.82
688518,联赢激光,14.41,1.19%,0.17,7866,1132.18万,3.02%,14.55,14.12,14.27,14.24,0.41,1.11%,250.40,3.11
300625,三雄极光,15.26,1.19%,0.18,1.03万,1578.39万,3.58%,15.45,14.91,15.30,15.08,0.76,0.75%,19.97,1.84
600667,太极实业,9.33,1.19%,0.11,14.36万,1.34亿,2.49%,9.44,9.21,9.27,9.22,0.89,0.68%,28.35,2.80
603488,展鹏科技,10.18,1.19%,0.12,5.33万,5486.33万,7.26%,10.54,9.81,10.11,10.06,1.00,1.82%,31.90,3.30
300284,苏交科,5.94,1.19%,0.07,8.21万,4923.44万,4.09%,6.09,5.85,5.90,5.87,0.77,1.19%,20.74,1.17
300091,金通灵,4.25,1.19%,0.05,29.26万,1.26亿,7.14%,4.42,4.12,4.18,4.20,0.85,2.96%,55.75,1.98
603283,赛腾股份,39.96,1.19%,0.47,1.21万,4831.40万,3.80%,40.65,39.15,39.37,39.49,0.69,0.69%,35.97,6.68
603099,长白山,7.66,1.19%,0.09,7036,539.16万,3.43%,7.76,7.50,7.50,7.57,0.44,0.26%,-38.59,1.98
600645,中源协和,19.60,1.19%,0.23,3.52万,6903.17万,3.67%,19.89,19.18,19.35,19.37,0.65,0.86%,51.68,2.54
688233,神工股份,40.94,1.19%,0.48,7273,2983.09万,2.87%,41.56,40.40,40.40,40.46,0.71,1.91%,85.01,5.60
601607,上海医药,18.77,1.19%,0.22,9.14万,1.72亿,2.64%,19.02,18.53,18.60,18.55,0.93,0.48%,11.11,1.20
000793,华闻集团,2.56,1.19%,0.03,13.54万,3461.07万,2.77%,2.58,2.51,2.52,2.53,1.02,0.69%,-25.46,1.03
688012,中微公司,147.83,1.18%,1.73,2.65万,3.94亿,2.87%,150.50,146.30,146.30,146.10,0.67,1.08%,214.14,19.28
600151,航天机电,8.55,1.18%,0.10,51.53万,4.43亿,7.69%,8.95,8.30,8.40,8.45,1.34,3.59%,-99.28,2.37
603701,德宏股份,8.56,1.18%,0.10,1.09万,925.56万,2.36%,8.60,8.40,8.49,8.46,0.51,0.42%,32.72,3.17
000038,深大通,9.43,1.18%,0.11,2.31万,2185.53万,2.47%,9.56,9.33,9.36,9.32,0.90,0.97%,38.86,1.73
002731,萃华珠宝,6.87,1.18%,0.08,7.39万,5034.35万,3.68%,6.95,6.70,6.74,6.79,0.66,3.32%,37.01,1.39
002870,香山股份,25.78,1.18%,0.30,8540,2189.14万,3.73%,26.05,25.10,25.10,25.48,0.62,1.76%,42.79,3.64
600848,上海临港,19.78,1.18%,0.23,2.05万,4067.33万,2.10%,19.93,19.52,19.55,19.55,0.76,0.17%,25.64,2.90
002354,*ST天娱,2.58,1.18%,0.03,6.44万,1657.09万,2.35%,2.61,2.55,2.56,2.55,0.82,0.43%,-16.31,7.93
000007,全新好,8.60,1.18%,0.10,5.42万,4671.02万,2.59%,8.75,8.53,8.54,8.50,1.02,1.76%,-49.09,18.19
300377,赢时胜,8.62,1.17%,0.10,15.10万,1.31亿,3.29%,8.77,8.49,8.56,8.52,0.95,2.66%,37.80,2.21
600545,卓郎智能,3.45,1.17%,0.04,7.29万,2511.94万,2.64%,3.48,3.39,3.41,3.41,0.77,0.38%,-36.70,1.49
603928,兴业股份,11.27,1.17%,0.13,8019,901.35万,3.14%,11.40,11.05,11.18,11.14,0.70,0.40%,15.94,1.64
002577,雷柏科技,11.27,1.17%,0.13,2.00万,2273.72万,5.03%,11.66,11.10,11.10,11.14,0.87,0.71%,53.96,3.03
603055,台华新材,6.08,1.16%,0.07,3.00万,1817.73万,3.66%,6.12,5.90,6.05,6.01,0.95,0.39%,41.02,1.72
603719,良品铺子,58.37,1.16%,0.67,1.22万,7070.74万,2.74%,58.70,57.12,57.20,57.70,0.55,2.97%,66.58,11.69
002706,良信股份,29.69,1.16%,0.34,7.42万,2.22亿,3.03%,30.32,29.43,29.43,29.35,1.09,1.24%,54.90,11.21
002559,亚威股份,5.24,1.16%,0.06,3.02万,1586.47万,2.51%,5.32,5.19,5.19,5.18,0.74,0.66%,21.03,1.74
002042,华孚时尚,4.38,1.15%,0.05,13.08万,5704.78万,3.23%,4.42,4.28,4.30,4.33,0.72,0.86%,-20.48,1.15
002058,威 尔 泰,13.16,1.15%,0.15,7463,977.62万,2.61%,13.24,12.90,13.01,13.01,0.57,0.52%,-938.19,10.86
603115,海星股份,14.92,1.15%,0.17,1.24万,1850.29万,2.71%,15.09,14.69,14.75,14.75,0.60,2.39%,25.61,2.58
002909,集泰股份,9.66,1.15%,0.11,1.71万,1649.33万,2.83%,9.78,9.51,9.55,9.55,0.70,0.79%,17.96,4.01
002826,易明医药,9.66,1.15%,0.11,8222,792.78万,2.20%,9.73,9.52,9.61,9.55,0.58,0.61%,81.29,2.79
002473,ST圣莱,6.19,1.14%,0.07,3739,230.33万,6.21%,6.31,5.93,5.93,6.12,1.39,0.23%,-58.54,6.35
300557,理工光科,26.60,1.14%,0.30,5583,1491.70万,4.14%,27.30,26.21,26.30,26.30,0.68,1.01%,-103.76,3.09
600503,华丽家族,3.55,1.14%,0.04,11.81万,4194.60万,2.85%,3.59,3.49,3.50,3.51,0.69,0.74%,19.48,1.37
300075,数字政通,11.54,1.14%,0.13,4.88万,5638.27万,3.86%,11.74,11.30,11.45,11.41,0.54,1.48%,56.14,1.82
002774,快意电梯,6.22,1.14%,0.07,8087,504.04万,2.60%,6.29,6.13,6.18,6.15,0.67,0.29%,351.70,1.98
600706,曲江文旅,7.12,1.14%,0.08,1.19万,846.13万,1.85%,7.17,7.04,7.04,7.04,0.84,0.56%,-33.16,1.51
300425,中建环能,4.45,1.14%,0.05,4.58万,2035.83万,2.05%,4.49,4.40,4.44,4.40,0.84,0.68%,27.92,1.70
300376,易事特,8.01,1.14%,0.09,53.32万,4.33亿,5.30%,8.32,7.90,7.91,7.92,0.89,2.31%,42.57,3.30
002769,普路通,6.24,1.13%,0.07,5.92万,3731.48万,7.78%,6.48,6.00,6.20,6.17,1.25,2.26%,42.57,1.64
600658,电子城,5.35,1.13%,0.06,3.45万,1845.06万,1.51%,5.37,5.29,5.30,5.29,0.75,0.31%,10.38,0.87
600548,深高速,8.92,1.13%,0.10,1.28万,1134.52万,1.13%,8.92,8.82,8.85,8.82,0.96,0.09%,23.16,1.08
300561,汇金科技,16.09,1.13%,0.18,4.53万,7393.37万,4.65%,16.74,16.00,16.07,15.91,0.86,3.37%,188.80,6.10
002033,丽江股份,6.27,1.13%,0.07,1.89万,1180.08万,1.61%,6.29,6.19,6.22,6.20,0.77,0.34%,53.28,1.36
603319,湘油泵,38.53,1.13%,0.43,2.51万,9622.09万,3.10%,38.89,37.71,38.08,38.10,0.80,2.39%,23.37,4.48
603117,万林物流,3.60,1.12%,0.04,3.59万,1284.92万,2.53%,3.63,3.54,3.57,3.56,1.01,0.57%,46.35,1.00
300715,凯伦股份,39.61,1.12%,0.44,2.11万,8379.47万,5.64%,41.20,38.99,39.45,39.17,1.23,1.45%,29.55,5.56
300467,迅游科技,13.51,1.12%,0.15,3.24万,4422.76万,4.64%,13.93,13.31,13.42,13.36,1.13,2.15%,46.98,3.83
000915,山大华特,23.46,1.12%,0.26,1.72万,3999.54万,3.49%,23.67,22.86,23.25,23.20,0.76,0.73%,18.13,2.91
600115,东方航空,4.52,1.12%,0.05,19.52万,8822.35万,1.79%,4.55,4.47,4.47,4.47,0.53,0.20%,-6.10,1.30
600067,冠城大通,3.62,1.12%,0.04,5.78万,2091.55万,2.79%,3.66,3.56,3.59,3.58,0.80,0.39%,10.48,0.66
601599,鹿港文化,2.73,1.11%,0.03,3.09万,839.71万,2.59%,2.75,2.68,2.70,2.70,0.76,0.35%,-1.83,4.42
002717,岭南股份,3.64,1.11%,0.04,7.79万,2835.16万,1.94%,3.68,3.61,3.61,3.60,0.79,0.73%,54.63,1.13
002502,*ST鼎龙,2.73,1.11%,0.03,1.50万,410.25万,2.96%,2.76,2.68,2.68,2.70,0.45,0.21%,63.76,1.78
603121,华培动力,10.95,1.11%,0.12,1.86万,2036.65万,2.40%,11.06,10.80,10.90,10.83,0.73,1.57%,43.28,2.56
603999,读者传媒,5.48,1.11%,0.06,1.66万,908.83万,2.40%,5.53,5.40,5.40,5.42,0.66,0.29%,41.51,1.82
600565,迪马股份,2.74,1.11%,0.03,7.39万,2019.65万,1.48%,2.75,2.71,2.71,2.71,0.62,0.31%,16.04,0.75
003005,竞业达,47.52,1.11%,0.52,1.33万,6365.20万,4.19%,48.85,46.88,47.01,47.00,0.74,5.02%,27.41,3.69
002266,浙富控股,4.57,1.11%,0.05,47.57万,2.17亿,5.75%,4.73,4.47,4.53,4.52,2.60,2.91%,23.39,3.42
603588,高能环境,13.73,1.10%,0.15,6.35万,8703.87万,2.95%,13.89,13.49,13.57,13.58,0.74,0.85%,20.09,2.43
300686,智动力,20.14,1.10%,0.22,1.73万,3501.63万,2.76%,20.55,20.00,20.00,19.92,0.61,1.28%,33.71,4.87
300555,路通视信,9.16,1.10%,0.10,9.37万,8690.76万,6.51%,9.55,8.96,9.01,9.06,1.26,5.39%,1193.36,2.88
002591,恒大高新,5.50,1.10%,0.06,1.22万,673.04万,2.76%,5.55,5.40,5.41,5.44,0.68,0.57%,36.91,1.29
002376,新北洋,9.17,1.10%,0.10,3.32万,3043.79万,1.87%,9.22,9.05,9.07,9.07,1.23,0.52%,37.52,1.81
688555,泽达易盛,34.85,1.10%,0.38,4023,1410.38万,4.15%,35.69,34.26,34.45,34.47,0.83,2.04%,44.26,3.62
600602,云赛智联,5.52,1.10%,0.06,2.81万,1560.46万,3.11%,5.60,5.43,5.47,5.46,0.72,0.26%,36.38,1.80
300137,先河环保,6.45,1.10%,0.07,3.94万,2553.26万,2.35%,6.54,6.39,6.39,6.38,0.65,0.83%,23.21,1.73
600448,华纺股份,3.69,1.10%,0.04,8.62万,3156.27万,1.92%,3.70,3.63,3.64,3.65,0.70,1.37%,87.30,1.54
603133,碳元科技,11.08,1.09%,0.12,3.27万,3633.22万,5.29%,11.38,10.80,10.85,10.96,0.74,1.57%,-31.85,2.78
600787,中储股份,4.62,1.09%,0.05,8.50万,3928.95万,2.84%,4.67,4.54,4.59,4.57,1.04,0.39%,28.07,0.89
003010,若羽臣,29.65,1.09%,0.32,1.28万,3799.45万,3.78%,30.15,29.04,29.05,29.33,0.89,4.21%,41.83,3.52
002628,成都路桥,3.71,1.09%,0.04,3.58万,1324.37万,2.18%,3.73,3.65,3.67,3.67,0.64,0.48%,36.00,1.00
002593,日上集团,3.71,1.09%,0.04,3.82万,1409.19万,1.91%,3.72,3.65,3.67,3.67,0.62,0.82%,28.38,1.34
603611,诺力股份,13.96,1.09%,0.15,1.48万,2061.39万,2.53%,14.11,13.76,13.91,13.81,0.78,0.55%,14.11,2.07
000034,神州数码,21.42,1.09%,0.23,17.02万,3.71亿,5.80%,22.27,21.04,21.04,21.19,0.88,3.42%,26.92,3.15
000565,渝三峡Ａ,4.66,1.08%,0.05,2.31万,1074.52万,2.17%,4.70,4.60,4.62,4.61,0.70,0.53%,37.35,1.73
000070,特发信息,9.35,1.08%,0.10,10.80万,1.01亿,2.59%,9.49,9.25,9.26,9.25,1.19,1.36%,-360.76,2.69
000829,天音控股,6.56,1.08%,0.07,6.86万,4492.36万,3.08%,6.61,6.41,6.46,6.49,0.91,0.74%,58.60,2.72
603516,淳中科技,30.93,1.08%,0.33,8414,2585.79万,2.32%,30.97,30.26,30.57,30.60,0.94,0.95%,36.70,4.58
002827,高争民爆,10.33,1.08%,0.11,1.78万,1844.38万,2.45%,10.52,10.27,10.27,10.22,0.76,0.64%,82.07,3.78
300846,首都在线,21.63,1.07%,0.23,1.63万,3540.25万,3.64%,21.98,21.20,21.41,21.40,0.63,3.27%,182.69,11.58
300819,聚杰微纤,40.49,1.07%,0.43,4.63万,1.82亿,8.41%,41.50,38.13,38.96,40.06,0.95,18.62%,210.11,4.95
603580,艾艾精工,11.32,1.07%,0.12,6554,741.02万,2.77%,11.45,11.14,11.18,11.20,0.88,0.50%,43.20,3.41
300666,江丰电子,47.18,1.07%,0.50,4.19万,1.99亿,4.43%,48.38,46.31,46.90,46.68,0.97,3.07%,72.17,10.17
600834,申通地铁,9.44,1.07%,0.10,2.41万,2278.73万,1.93%,9.51,9.33,9.34,9.34,0.89,0.51%,52.00,2.95
600870,ST厦华,2.85,1.06%,0.03,1.04万,294.46万,2.13%,2.85,2.79,2.81,2.82,0.52,0.20%,-329.92,215.13
000507,珠海港,5.70,1.06%,0.06,14.34万,8188.30万,5.85%,5.88,5.55,5.63,5.64,2.39,1.70%,26.10,1.00
605136,丽人丽妆,26.63,1.06%,0.28,2.18万,5795.71万,3.11%,27.00,26.18,26.24,26.35,0.78,5.45%,41.69,4.85
300291,华录百纳,4.77,1.06%,0.05,7.38万,3569.07万,4.24%,4.93,4.73,4.77,4.72,0.91,0.97%,83.33,1.24
601113,ST华鼎,2.87,1.06%,0.03,2.37万,673.38万,7.39%,2.93,2.72,2.84,2.84,0.72,0.26%,20.49,0.72
601995,中金公司,68.14,1.05%,0.71,43.45万,29.96亿,5.13%,70.97,67.51,67.99,67.43,1.08,16.69%,50.44,5.09
601099,太平洋,3.84,1.05%,0.04,169.92万,6.57亿,3.42%,3.92,3.79,3.80,3.80,1.64,2.49%,197.95,2.50
600029,南方航空,5.76,1.05%,0.06,29.69万,1.71亿,2.28%,5.83,5.70,5.70,5.70,0.72,0.37%,-8.87,1.22
002857,三晖电气,11.55,1.05%,0.12,5210,604.62万,5.07%,11.98,11.40,11.42,11.43,0.74,0.57%,113.20,3.07
000850,华茂股份,3.85,1.05%,0.04,11.88万,4552.68万,2.36%,3.89,3.80,3.82,3.81,0.36,1.26%,10.74,0.82
002883,中设股份,12.53,1.05%,0.13,4677,582.44万,2.34%,12.56,12.27,12.40,12.40,0.73,0.52%,27.99,3.12
600435,北方导航,8.68,1.05%,0.09,20.99万,1.82亿,3.03%,8.77,8.51,8.59,8.59,1.03,1.41%,1745.98,5.97
000917,电广传媒,4.83,1.05%,0.05,4.60万,2221.16万,2.09%,4.87,4.77,4.79,4.78,0.70,0.36%,-5.65,0.65
688218,江苏北人,18.40,1.04%,0.19,7055,1301.21万,2.80%,18.59,18.08,18.21,18.21,0.59,0.86%,118.91,2.60
002579,中京电子,12.62,1.04%,0.13,1.67万,2109.82万,2.56%,12.78,12.46,12.49,12.49,0.77,0.47%,42.43,2.44
300691,联合光电,12.63,1.04%,0.13,1.74万,2214.75万,4.24%,12.96,12.43,12.53,12.50,0.94,0.95%,90.83,3.03
601318,中国平安,85.50,1.04%,0.88,51.93万,44.40亿,1.64%,86.08,84.69,84.95,84.62,0.77,0.48%,11.38,2.20
600600,青岛啤酒,99.12,1.04%,1.02,6.75万,6.59亿,4.57%,99.58,95.10,98.40,98.10,0.96,0.97%,34.05,6.35
300330,华虹计通,9.75,1.04%,0.10,2.13万,2079.55万,2.59%,9.88,9.63,9.66,9.65,0.83,1.27%,790.29,4.47
002253,川大智胜,13.66,1.04%,0.14,1.65万,2256.79万,2.51%,13.76,13.42,13.52,13.52,0.83,0.80%,68.36,2.20
601010,文峰股份,2.93,1.03%,0.03,3.74万,1090.99万,1.38%,2.94,2.90,2.92,2.90,0.76,0.20%,26.03,1.14
000923,河钢资源,26.41,1.03%,0.27,10.13万,2.68亿,2.91%,26.87,26.11,26.35,26.14,0.70,1.61%,21.13,2.65
002987,京北方,45.99,1.03%,0.47,1.03万,4788.93万,3.91%,46.98,45.20,45.29,45.52,0.91,2.57%,30.10,4.40
600679,上海凤凰,13.70,1.03%,0.14,3.93万,5437.86万,4.35%,14.15,13.56,13.57,13.56,0.83,1.70%,89.33,2.99
300165,天瑞仪器,4.90,1.03%,0.05,3.67万,1802.42万,3.30%,4.97,4.81,4.88,4.85,0.70,1.15%,79.18,1.43
600630,龙头股份,5.89,1.03%,0.06,1.67万,980.12万,1.54%,5.90,5.81,5.85,5.83,0.51,0.39%,-15.57,1.47
600984,建设机械,12.77,1.03%,0.13,19.94万,2.56亿,3.16%,13.07,12.67,12.73,12.64,0.87,2.32%,24.68,2.19
000004,国华网安,20.66,1.03%,0.21,2.97万,6186.34万,4.30%,21.28,20.40,20.59,20.45,0.95,3.53%,44.52,2.35
002293,罗莱生活,11.81,1.03%,0.12,3.78万,4464.63万,3.59%,11.98,11.56,11.70,11.69,0.89,0.49%,20.25,2.41
002417,深南股份,6.89,1.03%,0.07,6.93万,4811.09万,4.25%,7.06,6.77,6.82,6.82,0.99,2.94%,73.84,7.32
300516,久之洋,30.62,1.02%,0.31,1.64万,5020.72万,4.06%,31.10,29.87,30.27,30.31,0.64,0.91%,173.20,5.06
